sx,sy,x,y
0.2655086631421,0.554177061188966,0.552517722285323,-0.0117342591391193
0.37212389963679,0.688275237567723,0.290513138139989,0.174638668807501
0.572853363351896,0.658057553693652,-0.288501534913069,0.21450822497372
0.908207789994776,0.663342725252733,0.0387433361960876,0.130025804837791
0.201681931037456,0.472234202548862,0.496401475890327,0.072712007621733
0.898389684967697,0.969528166111559,0.486385949553205,0.178583339173334
0.944675268605351,0.402197062736377,-0.107977734783648,0.155603122004708
0.660797792486846,0.849552103783935,-0.284387651019165,0.406622608208314
0.62911404389888,0.756644907407463,-0.48275916950178,0.230394425195585
0.0617862704675645,0.532601219369099,0.35361490336325,0.240933233958244
0.205974574899301,0.874149660812691,0.573314939089305,-0.122236932474868
0.176556752528995,0.467115115607157,0.471795525810259,0.0726392963360805
0.687022846657783,0.00812845537438989,0.0628852072136114,0.0254946250884664
0.384103718213737,0.72776700463146,0.183100702886025,0.36271174097099
0.769841419998556,0.716589478775859,-0.274024535088768,0.311725840725571
0.497699242085218,0.187426371034235,0.401656504282198,0.123955800695007
0.717618508264422,0.646067276829854,-0.4511954372507,0.517178536765109
0.991906094830483,0.541979279834777,-0.151937888995951,0.309152504312984
0.380035179434344,0.335320759797469,0.492579956034388,0.0510000744787613
0.777445221319795,0.637908723205328,-0.40784905252374,0.403451911116292
0.934705231105909,0.829201063839719,0.686298339421355,0.00911742124489176
0.212142521282658,0.708975198445842,0.581748168605577,0.107188575433609
0.651673766085878,0.348550350870937,0.405227897157321,0.119267022147272
0.125555095961317,0.128327874932438,0.220421965767032,0.148134560983456
0.267220668727532,0.38807848887518,0.484633658352838,0.0442460006581913
0.386114092543721,0.92817754833959,-0.201008752476808,0.330495889435913
0.0133903331588954,0.804390771314502,0.290540195960862,0.216911355137676
0.382387957070023,0.758696807082742,0.132891485765319,0.165045537247166
0.86969084572047,0.957249888917431,0.582198614679983,0.200770683049305
0.34034899668768,0.993913878686726,-0.0939374599281812,0.233402519789531
0.482080115471035,0.606440994655713,0.108489697399462,-0.039177660313273
0.599565825425088,0.0293771654833108,0.0975264174255969,0.133679929817892
0.493541307048872,0.336445357883349,0.498031518646423,0.219898813762972
0.186217601411045,0.277658086735755,0.345617580485379,0.211345688925667
0.827373318606988,0.117197550134733,0.519520377927268,0.033682505217048
0.668466738192365,0.0432182590011507,0.170829883529328,0.0971821856892038
0.79423986072652,0.370309785706922,0.186129682405761,0.296528634511622
0.107943625887856,0.33687830879353,0.331546853144409,0.0679481941837887
0.723710946040228,0.173652553465217,0.525591139829685,0.167406413140864
0.411274429643527,0.621773279504851,0.283720980961755,0.180016074238915
0.820946294115856,0.397843627491966,0.0409222436430967,0.196933734516292
0.647060193819925,0.955675768665969,-0.0279854406221866,0.20201241937094
0.78293276228942,0.653349443105981,-0.379913375845446,0.230369520929307
0.553036311641335,0.328743716701865,0.487604252232078,0.226593175762824
0.529719580197707,0.197146713500842,0.433175967479292,-0.0266610924219005
0.789356231689453,0.115342324832454,0.478620579303874,0.113049716841732
0.023331202333793,0.995965478708968,0.342355728719444,0.0522311715074095
0.477230065036565,0.379276725230739,0.486279274871439,-0.0556718965760935
0.7323137386702,0.561988092726097,-0.359578942878714,0.182412863850121
0.692731556482613,0.732718017650768,-0.430204952897969,0.544729378077206
0.477619622135535,0.870805552927777,-0.424909555988458,0.361492977488902
0.8612094768323,0.572170259663835,-0.357995044826585,0.361100785250403
0.438097107224166,0.0110360709950328,0.0279969048066085,0.287441249399317
0.244797277031466,0.906315261265263,0.463823377270819,0.203030967632743
0.0706790471449494,0.770653631538153,0.443393243843812,0.0503559221329719
0.0994661601725966,0.382504623383284,0.346102400318887,0.174993581704713
0.31627170718275,0.0940458888653666,0.180293132669265,0.0832863934361611
0.518634263193235,0.0496535839047283,0.127689035368178,0.362638648999702
0.662005076417699,0.821162318112329,-0.348419143501621,0.452651096904433
0.406830187188461,0.829324304359034,-0.106451386964436,0.248410304091443
0.912875924259424,0.654732875758782,0.0197064958909543,0.268323390643131
0.293603372760117,0.132827813038602,0.232687735183487,0.0537468786346913
0.459065726259723,0.341809901176021,0.501674922358476,0.195642649160318
0.332394674187526,0.731371578993276,0.354217869556535,-0.0416749997055333
0.65087046707049,0.907291416078806,-0.161719777403322,0.126730385678839
0.258016780717298,0.696196999400854,0.545896115243437,0.180083105694308
0.478545248275623,0.241579222260043,0.458072792366864,0.3314786322728
0.766310670645908,0.644107228610665,-0.416645404564194,0.464004349350311
0.0842469143681228,0.280750213656574,0.290012745917421,0.223188594483477
0.875321330036968,0.957636520732194,0.572669704897037,0.00102856192737519
0.339072937844321,0.158395956736058,0.281711231487402,0.230710381792715
0.839440350187942,0.418338991701603,-0.0656409398678751,0.291725763867206
0.34668348915875,0.252009797375649,0.406853142548334,0.0843992680651743
0.333774930797517,0.0943902677390724,0.1825632785134,0.138260109620011
0.476351245073602,0.827717769658193,-0.358554377343408,0.427046077936277
0.892198335845023,0.525305503746495,-0.346016352389114,0.190345802010659
0.864339470630512,0.667747627478093,-0.112034100226607,0.34009439631584
0.389989543473348,0.408277759794146,0.511987341042697,0.0515178977771631
0.777320698834956,0.842589903390035,0.208556336368508,0.218212342234757
0.960617997217923,0.737305467948318,0.570674057197435,0.162986322759708
0.434659484773874,0.348224401008338,0.503451476138893,-0.00610231106054501
0.712514678714797,0.948938177432865,0.27522610589281,0.180804687155046
0.399994368897751,0.646679189987481,0.273435510948768,0.0854865892169297
0.325352151878178,0.03527776687406,0.0877644370226393,0.258285187552684
0.757087148027495,0.596448455704376,-0.424259308466098,0.328981931324119
0.202692255144939,0.415318001527339,0.461319371160333,0.0290519257784108
0.711121222469956,0.0768970381468534,0.30456371727721,0.020051470917422
0.121691921027377,0.52804887923412,0.442753565443131,0.0340342268566797
0.245488513959572,0.962333308532834,0.41612240446756,0.074111089382694
0.14330437942408,0.708740051137283,0.552144886227424,0.177692043463913
0.239629415096715,0.553475703578442,0.552921388193543,-0.0413174807568115
0.0589343772735447,0.242956608999521,0.265886985752909,0.169853266524487
0.642288258532062,0.778042529011145,-0.459600784056767,0.251084037638066
0.876269212691113,0.651940943440422,-0.128417450300538,0.227370230260576
0.778914677444845,0.830245703924447,0.169137676599565,0.169206048127494
0.79730882588774,0.648550947429612,-0.359951790177171,0.143438694325398
0.455274453619495,0.479835794307292,0.410740620870832,0.155376964289048
0.410084082046524,0.495064105605707,0.456248045595585,0.0478326252280756
0.810870242770761,0.379872591467574,0.127280522675022,0.00551467052148011
0.604933290276676,0.450485437177122,0.213272077685261,0.0290498826316199
0.654723928077146,0.814251750474796,-0.383373564626725,0.203504886492815
0.353197271935642,0.928777225781232,-0.0476378103431686,0.202869505887242
0.270260145887733,0.147481045220047,0.246836568801611,0.0364868921429197
0.99268406117335,0.749821664998308,0.701174043468354,-0.0757611035456636
0.633493264438584,0.975657349685207,-0.0333208114941189,0.327867871602018
0.213208135217428,0.974792463472113,0.519220841398717,0.139385398653363
0.129372348077595,0.350625570164993,0.356472648244337,0.103849240255371
0.478118034312502,0.393949056975543,0.476225094241854,0.215711210703569
0.924074469832703,0.950951009057462,0.477345913949939,0.139406296053679
0.59876096714288,0.106648319633678,0.307777047574508,0.0171242061252777
0.976170694921166,0.934760116506368,0.374462156763798,0.04952175424207
0.731792511884123,0.346162099856883,0.339507189484086,-0.023550249470901
0.356726912083104,0.53306060587056,0.493422752483688,0.103859999498391
0.431473690550774,0.538794299354777,0.369188012158003,0.143410504273744
0.148211560677737,0.714717949740589,0.559760320318386,0.0450816353149717
