sx,sy,x,y
0.2655086631421,0.554177061188966,0.552517722285323,0.10278364587829
0.37212389963679,0.688275237567723,0.290513138139989,0.256719601473349
0.572853363351896,0.658057553693652,-0.288501534913069,0.346644996382226
0.908207789994776,0.663342725252733,0.0387433361960876,0.513668658108301
0.201681931037456,0.472234202548862,0.496401475890327,-0.0256145483337835
0.898389684967697,0.969528166111559,0.486385949553205,0.36509059986196
0.944675268605351,0.402197062736377,-0.107977734783648,0.613081271312507
0.660797792486846,0.849552103783935,-0.284387651019165,0.35004100199795
0.62911404389888,0.756644907407463,-0.48275916950178,0.461248465216216
0.0617862704675645,0.532601219369099,0.35361490336325,0.122764092176867
0.205974574899301,0.874149660812691,0.573314939089305,-0.0435065369151118
0.176556752528995,0.467115115607157,0.471795525810259,0.16098123114265
0.687022846657783,0.00812845537438989,0.0628852072136114,0.578834519963834
0.384103718213737,0.72776700463146,0.183100702886025,0.260765005545581
0.769841419998556,0.716589478775859,-0.274024535088768,0.589587581314737
0.497699242085218,0.187426371034235,0.401656504282198,0.2581636443785
0.717618508264422,0.646067276829854,-0.4511954372507,0.534500680572679
0.991906094830483,0.541979279834777,-0.151937888995951,0.477647667122969
0.380035179434344,0.335320759797469,0.492579956034388,0.322208894212136
0.777445221319795,0.637908723205328,-0.40784905252374,0.599729026794774
0.934705231105909,0.829201063839719,0.686298339421355,0.266208141132367
0.212142521282658,0.708975198445842,0.581748168605577,0.0753628895271368
0.651673766085878,0.348550350870937,0.405227897157321,0.277286822909702
0.125555095961317,0.128327874932438,0.220421965767032,0.153904169898229
0.267220668727532,0.38807848887518,0.484633658352838,0.0699973220352394
0.386114092543721,0.92817754833959,-0.201008752476808,0.400785171803149
0.0133903331588954,0.804390771314502,0.290540195960862,-0.177800917008758
0.382387957070023,0.758696807082742,0.132891485765319,0.342694257568352
0.86969084572047,0.957249888917431,0.582198614679983,0.379395188210543
0.34034899668768,0.993913878686726,-0.0939374599281812,0.32768659451579
0.482080115471035,0.606440994655713,0.108489697399462,0.289043826907852
0.599565825425088,0.0293771654833108,0.0975264174255969,0.530027812264438
0.493541307048872,0.336445357883349,0.498031518646423,0.369568074186203
0.186217601411045,0.277658086735755,0.345617580485379,0.162746676729959
0.827373318606988,0.117197550134733,0.519520377927268,0.536589633471068
0.668466738192365,0.0432182590011507,0.170829883529328,0.44139832274306
0.79423986072652,0.370309785706922,0.186129682405761,0.261416047691711
0.107943625887856,0.33687830879353,0.331546853144409,0.20507239983276
0.723710946040228,0.173652553465217,0.525591139829685,0.477474857496029
0.411274429643527,0.621773279504851,0.283720980961755,0.367295010543407
0.820946294115856,0.397843627491966,0.0409222436430967,0.460025509043671
0.647060193819925,0.955675768665969,-0.0279854406221866,0.196193187010072
0.78293276228942,0.653349443105981,-0.379913375845446,0.493238371483757
0.553036311641335,0.328743716701865,0.487604252232078,0.276930987767414
0.529719580197707,0.197146713500842,0.433175967479292,0.2058783800103
0.789356231689453,0.115342324832454,0.478620579303874,0.376104167592637
0.023331202333793,0.995965478708968,0.342355728719444,-0.146410188298031
0.477230065036565,0.379276725230739,0.486279274871439,0.175902283221627
0.7323137386702,0.561988092726097,-0.359578942878714,0.688635415596182
0.692731556482613,0.732718017650768,-0.430204952897969,0.579646626517471
0.477619622135535,0.870805552927777,-0.424909555988458,0.337315332888807
0.8612094768323,0.572170259663835,-0.357995044826585,0.618127714787679
0.438097107224166,0.0110360709950328,0.0279969048066085,0.310959596378065
0.244797277031466,0.906315261265263,0.463823377270819,-0.149240000606614
0.0706790471449494,0.770653631538153,0.443393243843812,-0.191391324668475
0.0994661601725966,0.382504623383284,0.346102400318887,-0.00658372131572411
0.31627170718275,0.0940458888653666,0.180293132669265,0.258767053500923
0.518634263193235,0.0496535839047283,0.127689035368178,0.326005855313782
0.662005076417699,0.821162318112329,-0.348419143501621,0.493210156693715
0.406830187188461,0.829324304359034,-0.106451386964436,0.179637490347763
0.912875924259424,0.654732875758782,0.0197064958909543,0.353753025645169
0.293603372760117,0.132827813038602,0.232687735183487,0.236588421835264
0.459065726259723,0.341809901176021,0.501674922358476,0.336338755709042
0.332394674187526,0.731371578993276,0.354217869556535,0.059662021202358
0.65087046707049,0.907291416078806,-0.161719777403322,0.343214997013738
0.258016780717298,0.696196999400854,0.545896115243437,0.130999320557874
0.478545248275623,0.241579222260043,0.458072792366864,0.342980011294178
0.766310670645908,0.644107228610665,-0.416645404564194,0.622635912155731
0.0842469143681228,0.280750213656574,0.290012745917421,0.10668853790947
0.875321330036968,0.957636520732194,0.572669704897037,0.356507230143425
0.339072937844321,0.158395956736058,0.281711231487402,0.350005354979353
0.839440350187942,0.418338991701603,-0.0656409398678751,0.578058389882538
0.34668348915875,0.252009797375649,0.406853142548334,0.311598949556914
0.333774930797517,0.0943902677390724,0.1825632785134,0.371366640722105
0.476351245073602,0.827717769658193,-0.358554377343408,0.296554226407123
0.892198335845023,0.525305503746495,-0.346016352389114,0.674057117583452
0.864339470630512,0.667747627478093,-0.112034100226607,0.663461483383803
0.389989543473348,0.408277759794146,0.511987341042697,0.167614787364446
0.777320698834956,0.842589903390035,0.208556336368508,0.516879556539938
0.960617997217923,0.737305467948318,0.570674057197435,0.289977534613068
0.434659484773874,0.348224401008338,0.503451476138893,0.328825261724464
0.712514678714797,0.948938177432865,0.27522610589281,0.540430606594857
0.399994368897751,0.646679189987481,0.273435510948768,0.325602886504574
0.325352151878178,0.03527776687406,0.0877644370226393,0.444794985288179
0.757087148027495,0.596448455704376,-0.424259308466098,0.59952633573479
0.202692255144939,0.415318001527339,0.461319371160333,-0.0685866053089826
0.711121222469956,0.0768970381468534,0.30456371727721,0.372544568410901
0.121691921027377,0.52804887923412,0.442753565443131,-0.106403253862274
0.245488513959572,0.962333308532834,0.41612240446756,-0.0877161300163218
0.14330437942408,0.708740051137283,0.552144886227424,-0.00811751674763401
0.239629415096715,0.553475703578442,0.552921388193543,0.036343665064456
0.0589343772735447,0.242956608999521,0.265886985752909,0.0522882570899024
0.642288258532062,0.778042529011145,-0.459600784056767,0.40282340920639
0.876269212691113,0.651940943440422,-0.128417450300538,0.495903706706282
0.778914677444845,0.830245703924447,0.169137676599565,0.502637680723593
0.79730882588774,0.648550947429612,-0.359951790177171,0.467562178891974
0.455274453619495,0.479835794307292,0.410740620870832,0.0841865046026814
0.410084082046524,0.495064105605707,0.456248045595585,0.0731273749092606
0.810870242770761,0.379872591467574,0.127280522675022,0.461653677440942
0.604933290276676,0.450485437177122,0.213272077685261,0.418770155951558
0.654723928077146,0.814251750474796,-0.383373564626725,0.522419919663503
0.353197271935642,0.928777225781232,-0.0476378103431686,0.0916054845150274
0.270260145887733,0.147481045220047,0.246836568801611,0.10364062667352
0.99268406117335,0.749821664998308,0.701174043468354,0.345759537772325
0.633493264438584,0.975657349685207,-0.0333208114941189,0.268672296497668
0.213208135217428,0.974792463472113,0.519220841398717,0.10135221336939
0.129372348077595,0.350625570164993,0.356472648244337,0.17817822348889
0.478118034312502,0.393949056975543,0.476225094241854,0.154982122621124
0.924074469832703,0.950951009057462,0.477345913949939,0.357619725376095
0.59876096714288,0.106648319633678,0.307777047574508,0.517938509383728
0.976170694921166,0.934760116506368,0.374462156763798,0.289130381594724
0.731792511884123,0.346162099856883,0.339507189484086,0.316779120623273
0.356726912083104,0.53306060587056,0.493422752483688,0.111300552638543
0.431473690550774,0.538794299354777,0.369188012158003,0.118309899644714
0.148211560677737,0.714717949740589,0.559760320318386,-0.177829426155751
0.0130775754805654,0.405790500110015,0.263614774805371,0.0359127250012806
0.715566066093743,0.152788141276687,0.490542892844238,0.498724974247669
0.103184235747904,0.340232761343941,0.329412512390605,0.0874521129291365
0.446284348610789,0.62665484752506,0.171950842014076,0.228786874457781
0.640101045137271,0.0573726783040911,0.199150172991122,0.427658496341555
0.991838620044291,0.851667639799416,0.656486916983017,0.26249104312156
0.495593577856198,0.212645345833153,0.434687287020837,0.431906648293082
0.484349524369463,0.539462027838454,0.252455270472216,0.450036868515362
0.173442334868014,0.136487586190924,0.223901118087103,0.158351454690642
0.754820944508538,0.324865140486509,0.382987282860534,0.323738687598099
0.453895489219576,0.621076293755323,0.160621216003861,0.193128982386577
0.511169783771038,0.255982248578221,0.483023815423593,0.298099857686264
0.207545113284141,0.634875798830763,0.56959493032184,-0.129373176045354
0.228658142732456,0.485672106966376,0.521593256572956,0.159007424324118
0.595711996313184,0.938176916679367,-0.310783350389145,0.609109848236592
0.57487219828181,0.857501537073404,-0.482651986154894,0.576629152410374
0.0770643802825361,0.370883537689224,0.319846246247766,0.0289884890297595
0.0355405795853585,0.314201829954982,0.271441158405931,0.0773504859562792
0.642795492196456,0.828534359810874,-0.388459363126517,0.457054047912147
0.928615199634805,0.451841513160616,-0.251060540073641,0.711634557718734
0.598092422354966,0.315878412220627,0.484483282820428,0.216623833964942
0.560900748008862,0.0978085375390947,0.264459254766557,0.358059519415802
0.526027723914012,0.0649005365557969,0.168078310362197,0.38502153381788
0.985095223877579,0.689457366475835,0.47880631653783,0.413031979931198
0.507641822332516,0.668050603941083,-0.123503862946414,0.387954591969712
0.682788078673184,0.90454664779827,-0.0200106656680243,0.28249024437478
0.601541217649356,0.301693270448595,0.49549874108951,0.344654090238388
0.238868677755818,0.932808704674244,0.463983998551662,0.0757162057493282
0.258165926672518,0.201983017381281,0.307553271444595,0.219954169291859
0.729309623362496,0.792378755984828,-0.189010413121878,0.594036125862317
0.452570831403136,0.224630508804694,0.427414553983087,-0.154387577218676
0.175126768415794,0.0307565710972995,0.132461090635761,0.325924635187684
0.746698269620538,0.862034041201696,0.137362336522188,0.454373824963112
0.104987640399486,0.685107505181804,0.485455689137999,0.0896419424501938
0.864544949028641,0.942074909573421,0.611917707242154,0.203612194426553
0.614644971676171,0.675853760447353,-0.410938206435793,0.331102172532136
0.557159538846463,0.843120148405433,-0.496677548683997,0.422746719700575
0.328777319053188,0.361894184956327,0.493469348493965,0.226893596733789
0.453131445450708,0.392365885199979,0.491508536846629,0.146760932061814
0.500440972624347,0.567687397589907,0.1480718586981,0.244499028198807
0.180866361130029,0.0951521336100996,0.187471244795608,0.145795338074518
0.529630602803081,0.193784071598202,0.428582414188757,0.467844425236909
0.0752757457084954,0.588066393043846,0.394568123273569,-0.0380657515558116
0.277755932649598,0.751504168147221,0.484156281777202,-0.06722807311237
0.212699519237503,0.867238787235692,0.563914528851855,0.0243233020524364
0.284790480975062,0.371795737184584,0.482208761815067,0.273746137695863
0.895094102947041,0.798814549576491,0.537280824127567,0.428155921688268
0.4462353233248,0.0583143925759941,0.131536935110963,0.499278457434849
0.779984889784828,0.623435709392652,-0.4159704131908,0.477886767465254
0.880619034869596,0.356641406659037,0.145341119797543,0.479781024536911
0.413124209502712,0.587927932385355,0.33449446526319,0.299728659312853
0.0638084805104882,0.913784642005339,0.465558561466338,-0.093355485851522
0.335487491684034,0.199442182900384,0.337205916231806,0.267309981682417
0.723725946620107,0.369083623867482,0.276691986896092,0.334559749387967
0.337615333497524,0.671408327762038,0.410081292743701,0.0754692682393058
0.630414122482762,0.768144550733268,-0.478766441039292,0.52945148487977
0.840614554006606,0.522248276043683,-0.358237384004592,0.785003432415578
0.856131664710119,0.828075018012896,0.487670081287233,0.30529608842144
0.39135928102769,0.52709619468078,0.452487440271398,0.14742812087747
0.380493885604665,0.501754825003445,0.485933512099968,0.0785374505183748
0.895445425994694,0.419973319862038,-0.133749386102587,0.69601910061089
0.644315762910992,0.362298283260316,0.382020404894062,0.264591442609516
0.741078648716211,0.123428910272196,0.454310338569092,0.496694843830489
0.605303446529433,0.298161529470235,0.49746382415614,0.330693666818425
0.903081611497328,0.276676489738747,0.462265561565992,0.341385860903772
0.293730155099183,0.770225355634466,0.427664422088655,-0.15331534029638
0.19126010988839,0.77818130212836,0.593621949953251,-0.0150266969100772
0.886450943304226,0.143787280656397,0.627571691321873,0.357231270433034
0.503339485730976,0.515526150586084,0.259966318844826,0.315569215991965
0.877057543024421,0.597240485483781,-0.290300563136199,0.699515391613556
0.189193622441962,0.505843024002388,0.505340815624955,-0.0694846111146344
0.758103052387014,0.386099633062258,0.173075734879126,0.44261920833616
0.724498892668635,0.426098100841045,0.0776445682339691,0.477472251794084
0.943724818294868,0.0117597347125411,0.252267645795795,0.728342157251717
0.547646587016061,0.919331770390272,-0.471984491971724,0.509638140676558
0.711743867723271,0.0794396931305528,0.31271528608807,0.550312653100212
0.388905099825934,0.507374254753813,0.472402374506863,0.193982743069395
0.100873126182705,0.820171616971493,0.527366604423219,-0.13491017516353
0.927302088588476,0.5983954181429,-0.152429000332127,0.480402839694611
0.283232500310987,0.424153526080772,0.513250168162245,0.120820363110409
0.59057315881364,0.559310270706192,-0.0722174923481549,0.375485445985693
0.110360604943708,0.789094472071156,0.534257057246652,-0.00197952642018524
0.840507032116875,0.167715257965028,0.609467725816358,0.321522477917163
0.317963684443384,0.970451730070636,0.0610769478057031,0.205883290525854
0.782851336989552,0.473503098357469,-0.187801282451842,0.614575704929359
0.267508207354695,0.929743205895647,0.358415218451431,0.0871361353787671
0.218645284883678,0.900939270388335,0.539872842420774,-0.162885217890011
0.516796836396679,0.750882187858224,-0.336471256492066,0.383896644510336
0.268950592027977,0.676568772410974,0.537983282960661,0.13433575511801
0.181168327340856,0.648013445781544,0.562804609796288,-0.0289693611772473
0.518576137488708,0.0732468697242439,0.185731377892382,0.249709987575017
0.562782935798168,0.423558418406174,0.347632648695646,0.490216008469776
0.129156854469329,0.530824364162982,0.454091884959094,-0.0381826270722199
0.256367604015395,0.942704762332141,0.390850747597429,-0.065506274308614
0.717935275984928,0.71222455939278,-0.412854921591152,0.57745774019491
0.961409936426207,0.724490575492382,0.528126564348114,0.335590920818419
0.100140846567228,0.470128617715091,0.386682930611626,0.0458466772657875
0.763222689507529,0.120282255811617,0.466486898725639,0.404528504261568
0.947966354666278,0.783097670879215,0.6550567974428,0.397612101257672
0.818634688388556,0.438157397089526,-0.113843381907832,0.559579761655475
0.308292330708355,0.431455979822204,0.522343386796303,0.0512176825271116
0.649579460499808,0.0274978789966553,0.111210146998967,0.479084700126386
0.953355451114476,0.146561842877418,0.698020921575721,0.331789101446097
0.953732650028542,0.422595157986507,-0.182295768882077,0.550134858337692
0.339979203417897,0.767137174261734,0.279875573428679,0.0763849347826387
0.262474110117182,0.0047664453741163,0.0626737277277087,0.404843265724751
0.165453933179379,0.603595691500232,0.532297651442343,-0.12636388800937
0.322168056620285,0.90557726053521,0.142744524805703,0.218077093562861
0.510125206550583,0.706661531934515,-0.223333576690172,0.290502787612038
0.923968471353874,0.2625371592585,0.507872007188059,0.549132239918284
0.510959698352963,0.851076219463721,-0.467167607562905,0.429476909396664
0.257621260825545,0.333605515072122,0.437485579529924,0.179698492995845
0.0464608869515359,0.578284267568961,0.338425312278986,-0.0141390056585715
0.41785625834018,0.432773130247369,0.492703569973751,0.222561985185161
0.854001502273604,0.0515953230205923,0.338569414217161,0.560564813913828
0.347230677725747,0.729803287889808,0.308743355267943,0.170387316914898
0.131442320533097,0.548170414287597,0.465725497143989,-0.182571416527983
0.374486864544451,0.751221985556185,0.177001452751355,0.151077795540068
0.631420228397474,0.0507711647078395,0.174829525798217,0.362217413414666
0.390078933676705,0.714966212399304,0.184780337947359,0.220393613892366
0.689627848798409,0.297694456763566,0.478950038845262,0.34399507668718
0.689413412474096,0.28347720974125,0.499551522820284,0.302019077305618
0.554900623159483,0.829877127427608,-0.49410523667652,0.590251868188336
0.429624407785013,0.0863953751977533,0.186308345783252,0.41628882887168
0.452720062807202,0.0426571189891547,0.0981949971660511,0.236182535013559
0.306443258887157,0.348740808898583,0.47575025622938,0.141538197865097
0.578353944001719,0.542336010141298,0.00862480490250043,0.207672976542332
0.910370304249227,0.609460863517597,-0.166828433396931,0.689897188069329
0.142604082124308,0.271372098475695,0.316432132999625,0.221452320992452
